Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,
2022-01-17,1466.928955078125,1818.2462158203125,1169.8997802734375,3832.1064453125,1500.1915570828542,1831.745978593496,1175.7441547533497,3854.846605587824,1464.6632651466505,1809.8088783919118,1162.9095189564061,3777.90227394152,1475.1240889053772,1817.355653756133,1163.3679464382756,3806.88742367192,11494686,5262464,8036453,3442604
2022-01-18,1474.40087890625,1800.668212890625,1155.942138671875,3804.884765625,1495.274388812698,1823.4021471155881,1174.5293659051256,3853.606524109761,1468.3750456591263,1791.949586154644,1153.1689010411296,3794.777977397813,1478.0163788545242,1801.9337904648935,1171.045753628355,3846.2171951336722,6170576,3690315,6215029,2389041
2022-01-19,1463.9881591796875,1750.3255615234375,1155.8504638671875,3739.02783203125,1484.524245502624,1796.2152530318328,1165.2013656520166,3832.010533848276,1459.0711028986057,1746.3880690278907,1150.0748355618337,3735.064105835913,1478.9804790394708,1796.2152530318328,1159.700842322413,3832.010533848276,7158813,5747770,9755485,3102539
2022-01-20,1454.877197265625,1709.6856689453125,1135.613037109375,3654.88037109375,1473.67779723029,1732.4665245402366,1150.5104149613796,3744.1378975495595,1446.2963870766741,1701.9983632590906,1125.3223644863679,3640.0279407044313,1473.6295434868912,1728.7165969979417,1145.9724556690803,3734.5865253619327,7598923,5533463,16494486,6176776
2022-01-21,1467.025390625,1674.0614013671875,1135.79638671875,3661.5185546875,1474.9313552965893,1694.9672937413618,1146.9808780308442,3678.7588282487873,1432.3165874507868,1664.967872613196,1123.9473513360456,3601.918085079484,1446.2001322588856,1682.7800289080446,1123.9473513360456,3636.207418206681,5768847,8252758,13338594,3112358
2022-01-24,1433.3289794921875,1628.2186279296875,1089.981201171875,3602.157470703125,1466.6879724512685,1658.0774038913303,1148.126674861085,3676.9445414089064,1414.9140546172441,1619.9687413418148,1079.5301230371658,3572.3094274176638,1455.7932176743923,1654.655572030268,1134.4897626111106,3667.727558917491,5934254,7116712,21868937,3258414
2022-01-25,1434.6787109375,1614.484619140625,1087.849853515625,3600.77197265625,1441.379390794469,1631.2186496414442,1094.9088606650018,3638.499895573115,1392.2085888342563,1594.1881113306185,1056.5653610175182,3555.2119706068647,1406.3331662690825,1618.6563681874964,1076.9861771859275,3600.390011015762,6797124,9137653,24510205,3330501
2022-01-27,1422.0484619140625,1573.656982421875,1071.7376708984375,3485.534912109375,1431.7380493247008,1602.8126445485095,1079.9885163417791,3565.9096253983344,1383.5313809972697,1560.907252377284,1059.3385480455281,3462.468438794811,1397.993381495499,1595.5940802078903,1070.775106616139,3563.617389074489,14308919,11231734,20020431,5718297
2022-01-28,1410.76806640625,1580.7818603515625,1070.7064208984375,3524.50439453125,1433.3769454577225,1619.5468266613634,1089.0644954508907,3562.4711017110376,1407.6346331475313,1574.5007776896987,1067.291554475014,3482.4305503774704,1424.5069660790941,1575.9070004741789,1084.0682300301046,3482.4305503774704,12462604,10998502,14667727,3143862
2022-01-31,1432.4129638671875,1627.656005859375,1093.96923828125,3568.63134765625,1438.0532384839375,1640.1245607275566,1103.045156799277,3589.405581664018,1414.1909365246831,1608.109531410066,1080.0344248902675,3554.447467024105,1419.9274832522024,1610.5938812974805,1081.8680135905472,3580.809346902183,6421273,8788872,12143683,2739393
2022-02-01,1443.3076171875,1661.2647705078125,1090.3480224609375,3630.141845703125,1462.5902840837928,1668.7177054956405,1109.5540852680574,3637.1621968950362,1420.602229840292,1626.249731597152,1075.8632414513975,3568.7742850018362,1454.3951506528683,1655.6866847953215,1103.7785778610794,3600.866985896609,7369742,5119935,13200509,2105169
2022-02-02,1476.2808837890625,1675.3739013671875,1092.571044921875,3683.2001953125,1479.9446374602485,1680.7176169266438,1103.3200225612575,3690.6503124565725,1451.5990944812308,1661.2179473894773,1088.69775137196,3630.142274747154,1457.7213174886651,1677.1551398870063,1103.3200225612575,3656.1697646577236,6984645,4253717,10017691,1984212
2022-02-03,1460.99951171875,1629.8592529296875,1078.4530029296875,3653.01806640625,1484.7171696185042,1667.780351170416,1100.776153756922,3708.3204206143387,1454.8772882192623,1625.5936643785842,1075.9090396095141,3644.851596176608,1473.9189227072213,1667.780351170416,1096.4444323986227,3678.233596854042,5282381,3832922,9572839,1960538
2022-02-04,1469.33935546875,1632.249755859375,1068.62060546875,3643.753173828125,1477.8719128331566,1644.2963757014588,1076.4818899124477,3653.113565957736,1459.7944109204013,1603.2347360715814,1063.9451551044901,3599.9124652578457,1473.5815661226904,1623.7186932341663,1073.0669027499628,3644.1353686588577,5789979,4700077,11061241,2307366
2022-02-07,1415.4923095703125,1607.781494140625,1062.11181640625,3609.463623046875,1464.5184637008886,1623.718686793914,1080.3094832814866,3659.8949158598457,1407.6345997388396,1589.406871381046,1056.565341165564,3587.638643879555,1457.865920478781,1614.5313181947688,1073.525459997656,3620.925269904923,6134021,4310209,10714467,1919149
2022-02-08,1409.41845703125,1609.937744140625,1079.965576171875,3575.508544921875,1425.4230487252169,1617.156309136358,1081.776249387765,3629.2350160314713,1392.739019000698,1589.9693335045004,1058.8571809082614,3554.0657599788065,1423.4466457726053,1603.0940803612593,1068.3227800755665,3621.450740603604,6990565,6053401,12060849,2946443
2022-02-09,1443.8861083984375,1628.6873779296875,1092.5482177734375,3591.84130859375,1445.9107649328535,1634.0309790737215,1094.2441933117877,3608.460602897054,1414.3836508756401,1617.1563045910325,1080.859590251658,3578.039622443481,1421.132584451734,1626.5311237480819,1086.8871658817368,3581.7645643152505,5654171,3867244,11486225,1638721
2022-02-10,1470.3997802734375,1658.9678955078125,1091.42529296875,3601.2021484375,1480.4267908682023,1662.999113327316,1098.1404494751025,3619.779522987068,1447.7908998049288,1639.4214213914015,1084.1140958487797,3589.406109061542,1459.697923395935,1645.8900691869912,1098.1404494751025,3619.779522987068,7157265,4334630,12464491,2112459
2022-02-11,1464.3740234375,1613.7342529296875,1089.293701171875,3529.184326171875,1470.303467517048,1636.796282027372,1093.0065876584677,3584.152521405542,1445.7180652733202,1605.9063028874148,1074.487985846016,3524.4564434340973,1446.4411653393122,1631.218311164099,1087.8497941356986,3584.152521405542,5355552,7551371,15943370,3851488
2022-02-14,1420.8433837890625,1577.0318603515625,1071.9439697265625,3566.24365234375,1445.669819525506,1611.1094158115197,1079.4614035694667,3623.074317844775,1416.6012908654222,1573.3288529649908,1060.2323068438277,3543.5591430051054,1436.5588057204152,1584.3442642698255,1072.7232114818019,3556.931064299464,7328310,7459637,10719633,5951745
2022-02-15,1463.3616943359375,1629.577880859375,1108.33935546875,3646.523193359375,1470.2070178100032,1637.5464768537975,1111.0667623701695,3662.9515081141362,1420.2167254896829,1584.766201138788,1070.6376078345702,3579.854563862264,1423.0608718898732,1592.7817170027777,1077.7424452213795,3616.1497808918175,6567533,4669915,11212671,3931683
2022-02-16,1461.3851318359375,1624.9373779296875,1106.0474853515625,3642.03369140625,1479.703665568336,1645.7025098871843,1115.2379799121732,3681.194315969827,1452.9489649854909,1618.8905511793503,1098.2550672382072,3635.252124121344,1479.3179886881892,1629.5778674303624,1113.8628187756915,3671.547337131489,5016132,5350642,10392840,3256906
2022-02-17,1452.4669189453125,1616.96875,1120.0509033203125,3614.430419921875,1467.410986149861,1639.655765125628,1125.276442801767,3662.9514400019666,1448.1283187891531,1612.7500816506201,1104.695220466274,3609.463752742485,1458.8301756359338,1634.9683558485392,1109.324840632864,3653.4000672770594,3675604,3937950,12853252,3134372
2022-02-18,1458.10693359375,1600.234619140625,1111.2960205078125,3623.69482421875,1462.5901768568694,1614.8125078754467,1125.9641241180882,3644.7556455026447,1436.992391351869,1597.000352491044,1109.3478552162337,3589.023531419226,1444.5609317074382,1603.0939845962343,1120.4636004198646,3599.9120019068437,3898064,5602215,6775458,3688883
2022-02-21,1467.50732421875,1622.4998779296875,1100.065673828125,3552.53759765625,1475.7988473531666,1628.6873500182714,1117.3007770202657,3656.074621393472,1441.909654814963,1585.7506332393232,1093.052497178344,3539.3090858994783,1450.0565344108606,1594.6567112858934,1105.6120280255943,3639.073130733061,3734033,5120890,11107193,7465922
2022-02-22,1456.516357421875,1625.921630859375,1095.0692138671875,3425.504150390625,1467.5075023022403,1641.5307266187328,1098.2321329243787,3503.3478364989114,1434.5823214105255,1585.3287352378502,1075.8860679557888,3409.839992718804,1436.3660624486224,1593.6254267593476,1078.5216923842481,3486.2509729477965,4768098,8878515,13494914,5408531
2022-02-23,1447.06787109375,1633.890380859375,1088.2164306640625,3403.91796875,1470.9783092528264,1648.327625663924,1103.1138071154621,3460.366436839134,1442.0061706475742,1625.0312222768205,1085.4433144095137,3396.133460728785,1470.3998527402484,1640.5933996370636,1100.6156745818523,3449.0003975385903,4514781,5478811,7310110,2426203
2022-02-24,1368.4908447265625,1573.2352294921875,1033.9901123046875,3249.04248046875,1422.0483795199546,1607.7344937867117,1072.5628852107488,3327.5549476950587,1356.6802116706551,1566.06347026948,1028.329181808948,3238.9659691949946,1397.896910702495,1584.4380921092347,1056.5653308451497,3318.146752660093,11815383,13592379,24846650,5039136
2022-02-25,1403.8746337890625,1588.6568603515625,1046.9166259765625,3362.799560546875,1413.323188277337,1620.1094249708328,1057.9176736242568,3371.6345803395493,1381.458532022107,1572.157201222893,1043.3870615566975,3306.685245647456,1388.3038556899469,1607.7815146674188,1045.151783144109,3312.4160692967585,9159327,9737281,14570089,2549723
2022-02-28,1375.09521484375,1608.34375,1081.5699462890625,3394.74853515625,1386.9541023360546,1620.0154670500517,1085.145341040957,3403.870141907513,1363.332834841806,1560.907193901892,1028.1458690354236,3300.8585032645333,1374.854181501972,1577.0318350544092,1028.1458690354236,3333.4287745372767,12440416,15076542,21297446,3288942
2022-03-02,1324.960205078125,1596.3441162109375,1099.44677734375,3387.06005859375,1348.2440481200008,1607.2188826214424,1100.5698700542646,3411.7026476838937,1305.8221823579943,1585.2817847700014,1067.658149220437,3348.7113890986802,1336.7708381595926,1603.0939396550575,1070.064620570787,3393.125273751586,19252780,6771489,21471786,2761341
2022-03-03,1321.826904296875,1613.2657470703125,1090.1646728515625,3385.38818359375,1342.0737058944203,1625.499931961904,1106.9184330941696,3418.054062241071,1314.0174472190924,1598.9223422870691,1086.3830401960822,3371.72990824374,1331.4682383909442,1612.6563609315763,1100.1114943143052,3403.0106514068857,8763961,7344147,10186748,1928039
2022-03-04,1317.4881591796875,1615.5625,1065.985107421875,3366.23828125,1336.2887585971803,1627.468473587748,1083.7472620952867,3401.4349513098914,1288.9498369356477,1575.9069724084127,1063.601551341078,3330.6116128491426,1311.22129270719,1589.2660886230585,1078.5675530903663,3344.413300379932,10609682,9074499,10805667,2370257
2022-03-07,1277.283935546875,1631.077880859375,1026.564453125,3328.5576171875,1284.563071874534,1641.5308270604946,1059.8199037179454,3388.8268692706743,1250.5292345315943,1589.969321927241,1018.5198453773746,3277.6011862220535,1271.209848239554,1590.9068038387547,1044.5099300311947,3295.2234213595902,13527229,9742588,17983310,3054130
2022-03-08,1280.17626953125,1667.0301513671875,1024.7078857421875,3438.4462890625,1286.1538490391674,1687.4673011229343,1029.5209494041858,3447.0903277938637,1245.6602495941563,1611.0156117882457,999.2678307434895,3304.7748778516952,1255.494362382551,1611.0156117882457,1013.7067792394394,3304.7748778516952,19606246,10984500,21289374,3300992
2022-03-09,1321.971435546875,1699.98291015625,1079.07177734375,3469.632080078125,1325.3940382442838,1717.0919561363714,1084.9848973608214,3490.0719263827923,1271.5472154415415,1679.0302109806669,1024.0890970521439,3435.676900166637,1282.2973255816335,1679.0302109806669,1024.9372060232206,3443.27019556923,11567347,10193515,20414228,2719654
2022-03-10,1342.74853515625,1711.7481689453125,1096.5589599609375,3458.50390625,1375.8183577558696,1729.4196793031958,1102.4033341122677,3518.725351755136,1330.7451214383593,1697.0296349263178,1081.7762809984918,3452.8208866978334,1375.8183577558696,1729.4196793031958,1100.1114393218481,3518.725351755136,11136603,6547182,17980493,2005441
2022-03-11,1346.7015380859375,1708.0919189453125,1099.7216796875,3437.68212890625,1358.4156643759886,1716.9042711624083,1105.1535778630591,3476.5564014053375,1323.4658297188578,1697.7796186662792,1089.1331095335318,3431.6649508010214,1338.2171173544164,1700.5920641969246,1089.1331095335318,3441.5982848936633,7575390,4758657,12257423,1623423
2022-03-14,1390.810546875,1772.4969482421875,1108.7518310546875,3479.565185546875,1397.9932929238907,1776.5281661096337,1111.295915474005,3484.6752633794204,1364.2486272326246,1717.0449864816037,1088.1935241329193,3419.3915356183948,1364.2486272326246,1717.0449864816037,1094.1066441410262,3419.3915356183948,12509063,10289724,8340678,1765688
2022-03-15,1372.926025390625,1724.3104248046875,1083.357666015625,3432.66748046875,1397.511428232943,1770.2938412126243,1112.9231448061764,3494.847005294752,1361.1153906918644,1715.5917977618917,1072.9982483480426,3424.548814290831,1391.7266275641623,1770.2938412126243,1112.9231448061764,3494.847005294752,9433964,7140443,15925769,3651133
2022-03-16,1396.209716796875,1771.2784423828125,1101.6470947265625,3491.885986328125,1402.814006622977,1775.5439166478684,1103.7327518869158,3503.4432396905527,1384.688252793912,1733.4041482197435,1089.6146158141908,3454.01488973036,1395.1009399198954,1748.403859615912,1091.8606801611006,3477.1769667648464,6682054,5233979,11149828,3090475
2022-03-17,1426.9656982421875,1738.65380859375,1137.56103515625,3507.980224609375,1436.3659989745022,1803.0588800730923,1144.757533344728,3543.559086052898,1417.8064308619835,1718.4511434769506,1107.0328727035721,3496.088812858428,1419.2043772273987,1803.0588800730923,1115.123310427787,3530.7603405805485,7411977,17731459,21422098,3600452
2022-03-21,1433.1842041015625,1737.20068359375,1131.0062255859375,3463.99609375,1440.0777809930355,1768.9344194228013,1138.6153209824492,3547.331815824838,1419.9756244739176,1725.9977074958017,1117.988268295583,3452.8210349631972,1433.6662707696087,1744.6536180781975,1120.2801630385682,3530.187149439551,6128938,8362085,11999466,2413831
2022-03-22,1440.5599365234375,1769.4031982421875,1160.22802734375,3534.9150390625,1444.2718265579538,1771.8406280703118,1161.9698334791544,3544.514214737546,1404.9351369420326,1724.0290555668273,1124.6806812756272,3462.372414018756,1428.1708459288266,1734.341355518559,1127.6600354567,3476.699472283661,5230907,5709382,22557065,2907611
2022-03-23,1426.1942138671875,1755.341064453125,1163.9178466796875,3545.851318359375,1464.3257337568862,1781.2155410031137,1175.6753408957736,3562.470845881805,1420.746837069794,1740.903820864622,1156.4921948666654,3524.456337929987,1452.9489135020121,1778.403095412056,1156.4921948666654,3541.6488078711086,15594128,6192824,15462187,1596195
2022-03-24,1390.906982421875,1768.7469482421875,1182.0008544921875,3581.62158203125,1416.9385825257489,1776.1530776931013,1184.522023454214,3589.596838316042,1383.0975259291245,1740.1069465883259,1150.5331642898968,3529.232209542751,1413.4194723066284,1740.1069465883259,1150.5331642898968,3534.0078958885465,10080022,3784303,13168266,1879046
2022-03-25,1379.5784912109375,1759.2315673828125,1189.8851318359375,3541.12353515625,1399.9216822003675,1775.5905794805828,1199.1214568743046,3609.941220350836,1368.1052803321772,1741.84123372488,1181.2446048684105,3507.2639664316102,1398.9575488104222,1773.7156158274884,1183.7657739943877,3591.220437058814,8183231,3438588,14222488,1690133
2022-03-28,1381.4102783203125,1756.747314453125,1201.848876953125,3541.362060546875,1386.4237245450436,1763.3096876005488,1205.4241503974265,3546.424334216845,1351.3292478957562,1736.8258245413024,1185.5992542989727,3496.9481818662707,1379.5784014601795,1749.3411847275768,1196.3711477432732,3529.2318650501597,7877443,4008555,9891424,1760990
2022-03-29,1399.72900390625,1768.0908203125,1202.123779296875,3539.118408203125,1407.8758845641012,1771.2782815825647,1209.2057010190558,3555.0213524125866,1378.710847407406,1744.2319523144122,1195.179349429393,3525.412093432256,1389.316315464386,1756.7473124866772,1209.2057010190558,3528.9938586314897,6188724,3917785,8684065,2689063
2022-03-30,1423.9766845703125,1784.9185791015625,1225.226318359375,3564.142578125,1429.5687050000272,1799.0277271667055,1232.124918446874,3570.303166968161,1401.8981253134034,1776.5281620536252,1199.6257926348296,3539.9297547047054,1419.2042716304434,1790.5903902493005,1210.0768722921507,3570.303166968161,10054871,7795839,15811550,1583455
2022-03-31,1417.613525390625,1787.63720703125,1207.716064453125,3572.165771484375,1431.448816183583,1793.4027431811774,1223.7365342560029,3586.206243443688,1413.323178824622,1775.7780389781979,1204.8971174609512,3553.301809423944,1418.240235640912,1781.2154793749278,1221.5592159727573,3572.213574987915,7147857,5399145,13223718,2168110
2022-04-01,1451.98486328125,1784.543701171875,1217.3878173828125,3590.122802734375,1455.8413967826611,1790.8717039424487,1221.650792409233,3594.182136797992,1417.5653488579817,1760.8722834004695,1201.8717279898633,3560.8001303712276,1423.4465389092209,1768.887684913305,1208.2889845939128,3579.8550753969903,7284278,6171518,7922880,1387014
2022-04-04,1597.376220703125,1765.2313232421875,1220.9862060546875,3601.2021484375,1660.3340593936562,1774.6530611808294,1226.1659150383866,3610.4191304557285,1506.506650227341,1755.9034250352315,1210.8789777524678,3569.443832012195,1523.3307305224253,1771.6062453071697,1217.204573527322,3593.2266584059394,48725485,7364074,7929162,1472994
2022-04-05,1550.5675048828125,1744.7474365234375,1203.7281494140625,3643.657470703125,1606.9210537397046,1771.465669070436,1223.8281500596934,3663.5243712833712,1544.5416712714227,1741.0444290160888,1201.2758474894724,3602.7775515296516,1606.9210537397046,1766.0283430398817,1215.2105384908136,3602.7775515296516,15461291,5472024,13149870,2314947
2022-04-06,1495.226318359375,1714.513671875,1200.5196533203125,3586.874755859375,1532.7793863740553,1741.3725499750065,1207.6015761524088,3638.404363727099,1491.851851327333,1708.2325892064262,1185.874464844214,3563.7602479184384,1530.754612001174,1739.0288453317023,1185.874464844214,3638.404363727099,13513930,5407453,12257215,2051729
2022-04-07,1462.3492431640625,1697.7796630859375,1179.3424072265625,3518.869140625,1486.0668997850944,1713.8575000111848,1194.5376831347246,3577.4669097547444,1459.4085894008042,1694.5453964165565,1176.6608308921666,3513.950276595302,1486.0187637333386,1707.201401635585,1189.541296682488,3577.4669097547444,20390866,5797544,15496499,2494829
2022-04-08,1460.32470703125,1701.1546630859375,1198.9610595703125,3520.301513671875,1471.0265644467006,1723.091762823555,1203.2469501237288,3538.783512742291,1443.5970157453803,1694.9673053237148,1173.4521965353247,3479.087434592117,1457.866119735292,1709.029534073635,1173.4521965353247,3524.456453986249,20628161,5131446,15152495,2296773
2022-04-11,1442.4881591796875,1656.1085205078125,1196.462890625,3530.5693359375,1455.8413827613044,1700.5919861676452,1209.4579325090012,3545.803962049469,1439.6921488796806,1652.3585933056788,1183.994900868912,3492.0774902408957,1451.9848492970361,1700.5919861676452,1191.7873186883257,3524.4565506424046,10399533,8248407,9254209,2291660
2022-04-12,1439.9332275390625,1633.515380859375,1173.93359375,3525.5068359375,1452.8043848427294,1647.6245300070407,1192.979248872291,3571.257812255064,1427.0620702353956,1619.7344419457552,1171.343678551334,3484.6747226789003,1430.7739602731629,1647.6245300070407,1185.8284591814092,3517.770131729179,13717701,6456184,13217742,4483476
2022-04-13,1412.4071044921875,1639.2340087890625,1169.624755859375,3497.6650390625,1448.417579280739,1647.624425950854,1188.3954267308752,3543.4162562987585,1410.1896684016592,1623.7186376938146,1166.8056876207352,3491.5522535303044,1436.5586919948303,1645.233801349667,1180.0987504373015,3540.694021679744,14446260,6257693,10354235,1621672
2022-04-18,1345.39990234375,1520.033203125,1166.04931640625,3369.772216796875,1380.3016019453555,1546.8451630636953,1173.360512799562,3448.045672333191,1340.1936761513696,1490.5962480431972,1155.9420884375718,3364.4711581145884,1367.9606473816375,1505.127217756826,1161.0759666300064,3448.045672333191,22810188,30523965,9974224,3820792
2022-04-19,1294.059814453125,1464.3466796875,1210.4892578125,3316.140869140625,1339.7116255218752,1534.3297241108824,1222.9572477242466,3403.6793365412527,1279.4050337134895,1453.0968972571222,1169.3497287803332,3284.8601247300385,1331.3718479958043,1534.3297241108824,1172.535441877599,3390.737180384198,37048011,17044923,26141820,3170014
2022-04-20,1305.7259521484375,1488.43994140625,1246.0823974609375,3397.232421875,1311.1250758214253,1496.5023771593712,1253.210271178324,3409.0282277096608,1287.4555530231858,1465.2841846476338,1214.2937708370284,3323.877830023133,1305.8704780093733,1476.5339672552932,1217.9608265886548,3342.980576172691,24662868,10678747,25072240,2640370
2022-04-21,1325.056640625,1517.595703125,1275.2584228515625,3465.859130859375,1330.3112379762856,1525.4704593141741,1278.4212208156011,3480.520582791438,1304.7617043055827,1489.8930679779598,1252.2935221549972,3407.356966837428,1316.042017377711,1495.2835887524593,1260.9569648339216,3419.391790997077,26223135,7766514,21708633,2280996
2022-04-22,1306.9791259765625,1486.3304443359375,1264.578125,3450.481201171875,1326.0207593513933,1510.0018593129555,1284.380105465392,3454.73151539788,1300.760513039833,1483.4711935662865,1257.8857631886808,3411.2727694895016,1311.2213361908857,1504.0488728896423,1264.6239556205894,3420.4421805826573,10329574,8134245,15054154,1581465
2022-04-25,1316.76513671875,1463.5028076171875,1235.33349609375,3389.01806640625,1321.489413722234,1474.4714132843815,1264.3947176957165,3423.2120278307384,1274.8253355492348,1456.940435050706,1220.9632924694508,3374.5956333222184,1301.5800362953048,1474.4714132843815,1257.060726984876,3398.3784584324126,10467744,7000570,17063215,1960694
2022-04-26,1322.8392333984375,1482.1588134765625,1272.3017578125,3387.203369140625,1332.384059579021,1492.471113886583,1281.1714375635772,3426.9369399168613,1308.4736226903215,1468.6122464406988,1241.1548810356055,3360.3161149035827,1322.790979653258,1478.596336650347,1242.209106521705,3414.758939645617,8508421,5345435,12227666,1943469
2022-04-27,1323.3214111328125,1455.721923828125,1273.53955078125,3401.434814453125,1329.5400247956009,1474.424641748643,1296.2980927650976,3408.359559691502,1307.4613452979268,1453.4250245355672,1262.859196799698,3348.9978713714377,1311.2214892835511,1474.424641748643,1263.225963033782,3386.9167745219524,9027167,8819356,19338945,1727648
2022-04-28,1322.164306640625,1483.6588134765625,1292.562255859375,3423.498779296875,1329.539950644907,1501.6585343944275,1306.8407983910722,3442.6968997213316,1313.246072743986,1460.081121099018,1277.0918746553396,3379.3236777748225,1322.7910168852882,1471.8465645721958,1288.0242967720633,3427.032740781074,10386861,9245177,25614076,1703660
2022-04-29,1334.9390869140625,1469.5498046875,1278.9942626953125,3387.58544921875,1354.3663985325113,1497.439891337133,1309.2014939179776,3460.7012569039925,1322.357216613944,1463.2218018342219,1273.0582268866956,3378.1774866321653,1330.8415199492908,1490.5962276610674,1309.2014939179776,3435.6289025277474,14200738,9831395,18214862,2051115
2022-05-02,1353.35400390625,1444.6595458984375,1274.5020751953125,3383.478271484375,1356.0053707511624,1455.6749577506805,1285.984464730689,3388.7793301263464,1313.197942026957,1435.2847273007837,1264.2343183931405,3336.0557979092564,1313.197942026957,1453.9406391978553,1266.0449917049468,3361.987682277315,9747158,7072627,9467006,1324161
2022-05-04,1307.3648681640625,1439.5504150390625,1234.714599609375,3323.63916015625,1353.2575936850963,1471.8466215647925,1278.8795550641544,3386.3916367810643,1301.5800678624516,1434.487989758677,1226.7617746560575,3309.8374722254534,1349.7867370425424,1450.5189077809716,1276.5876603483682,3379.753478903051,14527958,6220959,19247660,2305825
2022-05-05,1304.4241943359375,1486.0494384765625,1210.53515625,3355.779052734375,1325.6833821963473,1490.033736502776,1251.3767885376742,3374.499835729364,1298.2055811835503,1460.0811215013107,1206.4556245815422,3328.9876399661302,1325.6833821963473,1462.5186659624305,1248.3973130652491,3354.537560884828,8931456,6144870,17210669,1612262
2022-05-06,1270.3421630859375,1446.393798828125,1201.2529296875,3278.60400390625,1287.1181080324138,1464.2059533555264,1218.8317611965022,3318.6241587973764,1265.907172918771,1439.081509316937,1188.8307704289866,3270.8672994104522,1282.2974409611313,1453.096816709071,1197.379636049586,3303.81953238743,13365634,6171472,19649948,2010812
2022-05-09,1272.5113525390625,1472.1748046875,1154.3377685546875,3290.54345703125,1278.9228627243772,1487.5964519246875,1190.4581169602636,3300.9543598563687,1249.0347294831743,1426.9882190183241,1149.1580597674129,3196.7012215405416,1253.3733294698004,1443.7222494767886,1180.3049371761954,3245.5563989560014,16381217,6832202,18083752,2481830
2022-05-10,1292.9510498046875,1455.9095458984375,1134.3294677734375,3284.478759765625,1304.4723960260997,1471.0499030851254,1158.142355568326,3309.3601358664855,1267.8835832143855,1449.3940917743803,1126.6974568162482,3268.4802081913394,1267.8835832143855,1460.5969558981105,1143.6575754672483,3279.9418570803796,10056906,6212545,19511677,1622685
2022-05-11,1300.2303466796875,1431.300537109375,1122.7095947265625,3258.92822265625,1306.4008242959574,1453.0500721172125,1139.050878859728,3293.7429279869843,1280.995931435701,1417.0976629773509,1110.1728584444318,3230.4172831190285,1304.4725573966275,1453.0500721172125,1133.412742393658,3280.896378905105,8551462,7846080,16643899,1841769
2022-05-12,1270.921142578125,1414.47265625,1099.83642578125,3255.728271484375,1294.0855460969126,1432.0035210099604,1116.0859266686812,3294.9366995554556,1261.1188947280953,1410.2539879393323,1086.3600411306854,3199.8051758681568,1288.5260178161261,1419.3475160779574,1112.716891128553,3226.45341004725,11191145,7034979,20490321,2807195
2022-05-13,1259.5096435546875,1410.3477783203125,1112.3043212890625,3261.697509765625,1285.5025683117808,1433.6441804009967,1135.865019066684,3285.575936681792,1255.2669236853276,1404.4415966373415,1107.1475277140466,3230.4167705054465,1277.7486361043464,1424.3162813702086,1112.029337563206,3280.8958582813284,8384119,6723761,19308778,2187823
2022-05-16,1272.9205322265625,1396.0040283203125,1112.579345703125,3225.307373046875,1279.6504248890624,1417.3317377857502,1137.240097843629,3276.120625913277,1253.6088060921059,1386.2073899677077,1107.7433668250933,3215.565020155479,1266.9709618375703,1415.5974194642104,1115.902550463391,3261.7935677824607,4902178,6145331,13437911,1195813
2022-05-17,1281.6011962890625,1423.5194091796875,1159.3111572265625,3296.75146484375,1284.5272264175762,1429.6599616758133,1164.2387977686785,3311.4604836100557,1266.1907233213678,1388.3170309177178,1114.7795548410595,3200.0913991642105,1280.2356917503284,1401.4417781068728,1116.2005466021342,3218.8121804920356,8320722,6516378,16551828,1754076
2022-05-18,1281.503662109375,1414.8477783203125,1163.5283203125,3294.077392578125,1300.425347069933,1452.815799043795,1178.0360159486409,3338.2046868656553,1277.699799200425,1411.191690097916,1149.7311205681472,3288.585353393725,1291.4034210068767,1426.8475936084074,1164.1242396483597,3309.55056938183,7866192,6594126,17276788,1866781
2022-05-19,1255.315673828125,1337.9273681640625,1136.7130126953125,3115.609619140625,1264.4351101030582,1391.8793849302936,1151.6791354222153,3252.242036810714,1246.7814197359883,1329.0212897699728,1130.3874170075692,3085.0930334503983,1254.4865367536602,1388.410747541765,1138.6153472107746,3244.6009395142423,10268753,16561140,14699118,4642963
2022-05-20,1288.3797607421875,1364.1768798828125,1202.9947509765625,3145.2666015625,1291.5496266547434,1375.0516475947622,1212.139414776429,3165.228874510485,1260.4849645237891,1356.2550887568768,1146.8661836139381,3123.346250840244,1270.872395095489,1362.1612708063335,1151.6791262733325,3161.5039329401384,6959675,10488908,21793091,3065125
2022-05-23,1271.8477783203125,1376.5985107421875,1194.9503173828125,3172.727294921875,1297.1578916220533,1394.9731339739947,1216.3336978151426,3189.1078061798744,1267.0685719056341,1359.3957399414742,1188.5787695978247,3120.4335282636457,1281.601212203137,1364.1299550998644,1206.2263480406389,3156.5377644844243,9743160,5887569,15252755,2293690
